Player,Season,Age,PA,wOBA,wOBA_prev,Age_prev,PA_prev,wOBA_delta,PA_weight
thameer01,2018,32,278,0.34620437956204386,0.3852380952380952,31,551,-0.03903371567605135,278
thameer01,2019,33,459,0.37375824175824174,0.34620437956204386,32,278,0.027553862196197876,278
thamema01,2006,29,390,0.3798461538461539,0.36152173913043484,27,184,0.01832441471571905,184
thamema01,2007,30,284,0.33575971731448767,0.3798461538461539,29,390,-0.04408643653166622,284
thamema01,2008,31,342,0.34798245614035084,0.33575971731448767,30,284,0.012222738825863166,284
thamema01,2009,32,294,0.3397945205479452,0.34798245614035084,31,342,-0.00818793559240566,294
thamema01,2010,33,237,0.3659915611814346,0.3397945205479452,32,294,0.026197040633489432,237
theriry01,2007,28,589,0.3019897959183674,0.40738562091503266,27,153,-0.10539582499666528,153
theriry01,2008,29,657,0.3388719512195122,0.3019897959183674,28,589,0.0368821553011448,589
theriry01,2009,30,664,0.3188838612368024,0.3388719512195122,29,657,-0.01998808998270979,657
theriry01,2010,31,410,0.29218673218673213,0.3188838612368024,30,664,-0.026697129050070267,410
theriry01,2010,31,223,0.28004484304932736,0.29218673218673213,31,410,-0.012141889137404771,223
theriry01,2011,32,477,0.29666666666666663,0.28004484304932736,31,223,0.01662182361733927,223
theriry01,2012,33,380,0.28664907651715044,0.29666666666666663,32,477,-0.010017590149516198,380
tholejo01,2011,25,385,0.3170976253298153,0.32805309734513277,24,227,-0.010955472015317491,227
tholejo01,2012,26,350,0.2703779069767442,0.3170976253298153,25,385,-0.046719718353071094,350
thomaal01,2023,23,400,0.2845363408521303,0.2737956204379562,22,411,0.01074072041417412,400
thomacl02,2013,30,321,0.2723125,0.31660194174757283,26,309,-0.04428944174757282,309
thomafr04,2002,34,628,0.3656070287539936,0.4638896952104499,32,707,-0.09828266645645634,628
thomafr04,2003,35,662,0.4129179331306991,0.3656070287539936,34,628,0.04731090437670549,628
thomafr04,2004,36,311,0.43568181818181817,0.4129179331306991,35,662,0.022763885051119093,311
thomafr04,2006,38,559,0.4023741007194245,0.43568181818181817,36,311,-0.03330771746239369,311
thomafr04,2007,39,624,0.37780998389694037,0.4023741007194245,38,559,-0.024564116822484106,559
thomafr04,2008,40,217,0.33838709677419354,0.37780998389694037,39,624,-0.03942288712274683,217
thomala02,2022,27,548,0.31,0.3718446601941747,26,206,-0.06184466019417473,206
thomala02,2023,28,682,0.34021994134897365,0.31,27,548,0.030219941348973656,548
thomala02,2024,29,187,0.2904838709677419,0.34021994134897365,28,682,-0.049736070381231734,187
thomala02,2024,29,341,0.32630498533724334,0.2904838709677419,29,187,0.03582111436950142,187
thomeji01,2001,31,644,0.4532380952380953,0.40564705882352936,30,684,0.04759103641456591,644
thomeji01,2002,32,613,0.4862521008403361,0.4532380952380953,31,644,0.033014005602240826,613
thomeji01,2003,33,698,0.4177438136826783,0.4862521008403361,32,613,-0.06850828715765778,613
thomeji01,2004,34,618,0.43766891891891896,0.4177438136826783,33,698,0.019925105236240637,618
thomeji01,2005,35,242,0.33285714285714285,0.43766891891891896,34,618,-0.10481177606177611,242
thomeji01,2006,36,610,0.44204013377926427,0.33285714285714285,35,242,0.10918299092212141,242
thomeji01,2007,37,536,0.42923809523809525,0.44204013377926427,36,610,-0.012802038541169014,536
thomeji01,2008,38,602,0.3826644182124789,0.42923809523809525,37,536,-0.04657367702561638,536
thomeji01,2009,39,417,0.38086956521739135,0.3826644182124789,38,602,-0.0017948529950875258,417
thomeji01,2010,40,340,0.446577380952381,0.38086956521739135,39,417,0.06570781573498963,340
thomeji01,2011,41,242,0.367071129707113,0.446577380952381,40,340,-0.079506251245268,242
thomptr01,2022,31,239,0.3885774058577406,0.3245038167938931,25,262,0.06407358906384747,239
toglimi01,2024,26,457,0.33663736263736266,0.22914473684210526,25,152,0.1074926257952574,152
tolbema01,2011,29,222,0.23522522522522527,0.27836363636363637,27,221,-0.043138411138411104,221
tomasya01,2016,26,563,0.35762075134168164,0.3104694835680751,25,426,0.047151267773606564,426
tomasya01,2017,27,180,0.32866666666666666,0.35762075134168164,26,563,-0.02895408467501498,180
tomlike01,2017,27,220,0.2961467889908257,0.33849740932642486,25,193,-0.042350620335599165,193
tomlike01,2018,28,151,0.24132450331125826,0.2961467889908257,27,220,-0.05482228567956743,151
torkesp01,2023,24,684,0.33265007320644213,0.2737376237623762,23,404,0.05891244944406593,404
torkesp01,2024,25,380,0.297921052631579,0.33265007320644213,24,684,-0.034729020574863156,380
toroab01,2022,26,352,0.25011396011396014,0.31233201581027664,25,253,-0.0622180556963165,253
toroab01,2024,28,362,0.2879224376731302,0.25011396011396014,26,352,0.03780847755917005,352
torrean02,2009,31,169,0.376508875739645,0.25,25,179,0.12650887573964498,169
torrean02,2010,32,565,0.35996447602131443,0.376508875739645,31,169,-0.01654439971833055,169
torrean02,2011,33,394,0.2920812182741117,0.35996447602131443,32,565,-0.06788325774720272,394
torrean02,2012,34,431,0.3025174825174825,0.2920812182741117,33,394,0.010436264243370796,394
torrean02,2013,35,298,0.28723905723905724,0.3025174825174825,34,431,-0.015278425278425267,298
torregl01,2019,23,603,0.3773666666666667,0.3595,22,483,0.017866666666666697,483
torregl01,2020,24,160,0.329125,0.3773666666666667,23,603,-0.04824166666666668,160
torregl01,2021,25,514,0.3126315789473685,0.329125,24,160,-0.01649342105263152,160
torregl01,2022,26,571,0.33326889279437616,0.3126315789473685,25,514,0.020637313847007677,514
torregl01,2023,27,672,0.3509077380952381,0.33326889279437616,26,571,0.01763884530086196,571
torregl01,2024,28,663,0.3158823529411765,0.3509077380952381,27,672,-0.03502538515406162,663
torrelu01,2022,26,166,0.2629518072289157,0.3196021220159151,25,378,-0.05665031478699939,166
torrero01,2017,25,331,0.3028700906344411,0.29946107784431136,24,167,0.0034090127901297285,167
torrero01,2021,29,339,0.2829673590504451,0.3028700906344411,25,331,-0.01990273158399597,331
torreyo01,2003,25,218,0.3109677419354839,0.3409333333333333,24,152,-0.029965591397849434,152
torreyo01,2004,26,192,0.3174074074074074,0.3109677419354839,25,218,0.006439665471923539,192
torreyo01,2006,28,239,0.32,0.3174074074074074,26,192,0.0025925925925925908,192
torreyo01,2007,29,437,0.31293577981651377,0.32,28,239,-0.007064220183486236,239
torreyo01,2008,30,256,0.301640625,0.31293577981651377,29,437,-0.011295154816513775,256
torreyo01,2009,31,239,0.3321367521367522,0.301640625,30,256,0.030496127136752205,239
torreyo01,2010,32,362,0.32511111111111113,0.3321367521367522,31,239,-0.007025641025641072,239
torreyo01,2011,33,418,0.3095215311004785,0.32511111111111113,32,362,-0.015589580010632653,362
torreyo01,2012,34,179,0.2882122905027933,0.3095215311004785,33,418,-0.021309240597685186,179
torreyo01,2013,35,193,0.2670157068062827,0.2882122905027933,34,179,-0.021196583696510563,179
tovarez01,2024,23,689,0.32975290697674414,0.30357259380097873,22,613,0.026180313175765413,613
towlejr01,2011,27,164,0.24987730061349694,0.23892215568862274,24,168,0.010955144924874205,164
tracych01,2005,25,552,0.39483576642335766,0.3330871212121212,24,531,0.061748645211236464,531
tracych01,2006,26,661,0.35085365853658534,0.39483576642335766,25,552,-0.043982107886772315,552
tracych01,2007,27,260,0.35507812499999997,0.35085365853658534,26,661,0.004224466463414622,260
tracych01,2008,28,292,0.3189310344827586,0.35507812499999997,27,260,-0.036147090517241354,260
tracych01,2009,29,288,0.31434163701067613,0.3189310344827586,28,292,-0.004589397472082479,288
trammbu01,2001,30,546,0.3491911764705882,0.3583098591549295,29,213,-0.009118682684341295,213
trammbu01,2002,31,462,0.3333260869565217,0.3491911764705882,30,546,-0.01586508951406651,462
travide01,2016,25,431,0.3432714617169374,0.374453781512605,24,238,-0.0311823197956676,238
travide01,2017,26,196,0.31571428571428567,0.3432714617169374,25,431,-0.02755717600265173,196
travide01,2018,27,378,0.29000000000000004,0.31571428571428567,26,196,-0.025714285714285634,196
treanma01,2006,30,183,0.30268156424581005,0.26493421052631577,29,153,0.03774735371949428,153
treanma01,2007,31,196,0.3378461538461538,0.30268156424581005,30,183,0.03516458960034374,183
treanma01,2008,32,229,0.2775,0.3378461538461538,31,196,-0.06034615384615377,196
treanma01,2010,34,268,0.26992537313432835,0.2775,32,229,-0.007574626865671674,229
treanma01,2011,35,225,0.3064,0.26992537313432835,34,268,0.036474626865671655,225
trevijo01,2022,30,353,0.29535410764872516,0.26812709030100335,29,300,0.027227017347721816,300
trevijo01,2023,31,167,0.25562874251497003,0.29535410764872516,30,353,-0.03972536513375513,167
trevijo01,2024,32,233,0.2869957081545065,0.25562874251497003,31,167,0.03136696563953645,167
triolja01,2024,26,446,0.27724215246636774,0.35325358851674643,25,209,-0.07601143605037869,209
troutmi01,2013,22,716,0.4327762039660057,0.41721259842519687,21,639,0.015563605540808823,639
troutmi01,2014,23,705,0.4054220314735337,0.4327762039660057,22,716,-0.027354172492472018,705
troutmi01,2015,24,682,0.43399700598802393,0.4054220314735337,23,705,0.02857497451449026,682
troutmi01,2016,25,681,0.4377130044843049,0.43399700598802393,24,682,0.003715998496280959,681
troutmi01,2017,26,507,0.4694918699186992,0.4377130044843049,25,681,0.03177886543439429,507
troutmi01,2018,27,607,0.48357388316151195,0.4694918699186992,26,507,0.014082013242812774,507
troutmi01,2019,28,600,0.4701706484641638,0.48357388316151195,27,607,-0.013403234697348165,600
troutmi01,2020,29,241,0.4286919831223629,0.4701706484641638,28,600,-0.04147866534180089,241
troutmi01,2022,31,499,0.43266802443991853,0.4286919831223629,29,241,0.003976041317555634,241
troutmi01,2023,32,362,0.3778055555555556,0.43266802443991853,31,499,-0.054862468884362914,362
trubych01,2001,28,152,0.3153333333333333,0.3323465703971119,27,278,-0.017013237063778608,152
trubych01,2002,29,289,0.21681660899653982,0.3153333333333333,28,152,-0.09851672433679348,152
trumbma01,2012,26,586,0.3529845626072042,0.3357671957671958,25,573,0.017217366840008352,573
trumbma01,2013,27,678,0.3278422619047619,0.3529845626072042,26,586,-0.025142300702442277,586
trumbma01,2014,28,362,0.3118105849582173,0.3278422619047619,27,678,-0.016031676946544615,362
trumbma01,2015,29,184,0.34690217391304345,0.3118105849582173,28,362,0.03509158895482617,184
trumbma01,2015,29,361,0.32480555555555557,0.34690217391304345,29,184,-0.022096618357487885,184
trumbma01,2016,30,667,0.36777777777777776,0.32480555555555557,29,361,0.04297222222222219,361
trumbma01,2017,31,603,0.302620232172471,0.36777777777777776,30,667,-0.06515754560530673,603
trumbma01,2018,32,358,0.3342737430167598,0.302620232172471,31,603,0.031653510844288746,358
tsutsyo01,2022,31,193,0.2220725388601036,0.31826086956521743,29,185,-0.09618833070511382,185
tuckeky01,2021,24,565,0.39723214285714287,0.36323008849557525,23,228,0.03400205436156761,228
tuckeky01,2022,25,606,0.3549833887043189,0.39723214285714287,24,565,-0.042248754152823975,565
tuckeky01,2023,26,667,0.387887537993921,0.3549833887043189,25,606,0.032904149289602114,606
tuckeky01,2024,27,336,0.43042042042042045,0.387887537993921,26,667,0.04253288242649944,336
tuckemi01,2001,30,230,0.3490308370044053,0.38972049689440996,29,323,-0.04068965989000467,230
tuckemi01,2001,30,260,0.3066795366795367,0.3490308370044053,30,230,-0.04235130032486861,230
tuckemi01,2002,31,536,0.3270654205607477,0.3066795366795367,30,260,0.020385883881211042,260
tuckemi01,2003,32,432,0.3405827505827506,0.3270654205607477,31,536,0.013517330022002894,432
tuckemi01,2004,33,541,0.34152416356877324,0.3405827505827506,32,432,9.414129860226272e-4,432
tuckemi01,2005,34,284,0.30967971530249117,0.34152416356877324,33,541,-0.03184444826628208,284
tulowtr01,2008,24,419,0.32857487922705314,0.3687982195845697,23,677,-0.04022334035751657,419
tulowtr01,2009,25,628,0.40161858974358977,0.32857487922705314,24,419,0.07304371051653663,419
tulowtr01,2010,26,528,0.4111832061068703,0.40161858974358977,25,628,0.009564616363280543,528
tulowtr01,2011,27,605,0.403389544688027,0.4111832061068703,26,528,-0.007793661418843301,528
tulowtr01,2012,28,203,0.3713366336633664,0.403389544688027,27,605,-0.032052911024660624,203
tulowtr01,2013,29,512,0.4071597633136095,0.3713366336633664,28,203,0.03582312965024309,203
tulowtr01,2014,30,375,0.44827493261455525,0.4071597633136095,29,512,0.041115169300945775,375
tulowtr01,2015,31,351,0.3612391930835735,0.44827493261455525,30,375,-0.08703573953098176,351
tulowtr01,2015,31,183,0.31351648351648354,0.3612391930835735,31,351,-0.04772270956708996,183
tulowtr01,2016,32,544,0.3343278084714549,0.31351648351648354,31,183,0.020811324954971344,183
tulowtr01,2017,33,260,0.30162162162162165,0.3343278084714549,32,544,-0.03270618684983323,260
turanbr02,2024,25,614,0.2982544861337683,0.2660585585585586,24,445,0.032195927575209726,445
turneju01,2012,28,185,0.31416216216216214,0.31246376811594206,27,485,0.0016983940462200753,185
turneju01,2013,29,213,0.3124528301886792,0.31416216216216214,28,185,-0.0017093319734829415,185
turneju01,2014,30,322,0.394392523364486,0.3124528301886792,29,213,0.0819396931758068,213
turneju01,2015,31,438,0.376979405034325,0.394392523364486,30,322,-0.017413118330161015,322
turneju01,2016,32,622,0.3611433172302738,0.376979405034325,31,438,-0.015836087804051158,438
turneju01,2017,33,542,0.41487895716945994,0.3611433172302738,32,622,0.05373563993918612,542
turneju01,2018,34,426,0.4065721040189126,0.41487895716945994,33,542,-0.008306853150547355,426
turneju01,2019,35,549,0.38461678832116786,0.4065721040189126,34,426,-0.021955315697744726,426
turneju01,2020,36,175,0.38097142857142857,0.38461678832116786,35,549,-0.0036453597497392853,175
turneju01,2021,37,612,0.3651633986928105,0.38097142857142857,36,175,-0.01580802987861807,175
turneju01,2022,38,532,0.34638418079096045,0.3651633986928105,37,612,-0.018779217901850054,532
turneju01,2023,39,626,0.3510862619808307,0.34638418079096045,38,532,0.004702081189870255,532
turneju01,2024,40,190,0.34537234042553194,0.3510862619808307,39,626,-0.005713921555298762,190
turneju01,2024,40,349,0.32515759312320913,0.34537234042553194,40,190,-0.02021474730232281,190
turnetr01,2017,24,447,0.34568232662192394,0.40345679012345687,23,324,-0.057774463501532924,324
turnetr01,2018,25,738,0.3388299319727891,0.34568232662192394,24,447,-0.006852394649134841,447
turnetr01,2019,26,569,0.3712169312169312,0.3388299319727891,25,738,0.03238699924414212,569
turnetr01,2020,27,259,0.4215444015444016,0.3712169312169312,26,569,0.05032747032747037,259
turnetr01,2021,28,226,0.41361607142857143,0.4215444015444016,27,259,-0.007928330115830162,226
turnetr01,2021,28,420,0.3869047619047619,0.41361607142857143,28,226,-0.026711309523809512,226
turnetr01,2022,29,706,0.35321985815602835,0.3869047619047619,28,420,-0.03368490374873356,420
turnetr01,2023,30,691,0.34119013062409287,0.35321985815602835,29,706,-0.012029727531935486,691
turnetr01,2024,31,539,0.3533766233766234,0.34119013062409287,30,691,0.012186492752530531,539
tynerja01,2002,25,177,0.22079096045197738,0.28431325301204824,24,415,-0.06352229256007086,177
tynerja01,2006,29,232,0.3138695652173913,0.22079096045197738,25,177,0.09307860476541391,177
tynerja01,2007,30,326,0.3069325153374233,0.3138695652173913,29,232,-0.006937049879968016,232
ugglada01,2007,27,724,0.34882596685082873,0.3560592592592593,26,676,-0.007233292408430569,676
ugglada01,2008,28,619,0.3837194127243067,0.34882596685082873,27,724,0.03489344587347798,619
ugglada01,2009,29,667,0.3604072398190045,0.3837194127243067,28,619,-0.023312172905302186,619
ugglada01,2010,30,674,0.38300595238095236,0.3604072398190045,29,667,0.022598712561947842,667
ugglada01,2011,31,672,0.33592537313432835,0.38300595238095236,30,674,-0.04708057924662401,672
ugglada01,2012,32,630,0.333472,0.33592537313432835,31,672,-0.0024533731343283627,630
ugglada01,2013,33,537,0.3054579439252337,0.333472,32,630,-0.028014056074766314,537
uptonbj01,2006,22,189,0.27021164021164024,0.32329545454545455,20,176,-0.053083814333814316,176
uptonbj01,2007,23,547,0.3929650092081031,0.27021164021164024,22,189,0.12275336899646289,189
uptonbj01,2008,24,637,0.35360189573459716,0.3929650092081031,23,547,-0.03936311347350596,547
uptonbj01,2009,25,623,0.30563402889245583,0.35360189573459716,24,637,-0.04796786684214133,623
uptonbj01,2010,26,609,0.3286842105263158,0.30563402889245583,25,623,0.023050181633859967,609
uptonbj01,2011,27,638,0.33741324921135646,0.3286842105263158,26,609,0.008729038685040658,609
uptonbj01,2012,28,627,0.32591706539074966,0.33741324921135646,27,638,-0.011496183820606798,627
uptonbj01,2013,29,444,0.2552262443438914,0.32591706539074966,28,627,-0.07069082104685825,444
uptonbj01,2014,30,579,0.28146341463414637,0.2552262443438914,29,444,0.026237170290254963,444
uptonbj01,2015,31,226,0.33566964285714285,0.28146341463414637,30,579,0.05420622822299648,226
uptonbj01,2016,32,372,0.32514824797843667,0.33566964285714285,31,226,-0.01052139487870618,226
uptonbj01,2016,32,165,0.2579393939393939,0.32514824797843667,32,372,-0.06720885403904275,165
uptonju01,2008,21,417,0.3627737226277372,0.2942567567567567,20,152,0.0685169658709805,152
uptonju01,2009,22,587,0.3903767123287671,0.3627737226277372,21,417,0.027602989701029867,417
uptonju01,2010,23,570,0.354353982300885,0.3903767123287671,22,587,-0.03602273002788209,570
uptonju01,2011,24,674,0.3948270676691729,0.354353982300885,23,570,0.04047308536828792,570
uptonju01,2012,25,628,0.3493258426966292,0.3948270676691729,24,674,-0.04550122497254372,628
uptonju01,2013,26,642,0.3613949843260188,0.3493258426966292,25,628,0.012069141629389601,628
uptonju01,2014,27,640,0.36206572769953055,0.3613949843260188,26,642,6.707433735117507e-4,640
uptonju01,2015,28,619,0.3491368078175896,0.36206572769953055,27,640,-0.012928919881940948,619
uptonju01,2016,29,626,0.3396308186195827,0.3491368078175896,28,619,-0.009505989198006881,619
uptonju01,2017,30,520,0.3925675675675676,0.3396308186195827,29,626,0.05293674894798489,520
uptonju01,2018,31,613,0.3548366013071896,0.3925675675675676,30,520,-0.03773096626037803,520
uptonju01,2019,32,256,0.3182421875,0.3548366013071896,31,613,-0.036594413807189585,256
uptonju01,2020,33,166,0.3139759036144579,0.3182421875,32,256,-0.0042662838855421215,166
uptonju01,2021,34,361,0.31132963988919665,0.3139759036144579,33,166,-0.002646263725261222,166
uriaslu01,2021,24,566,0.35046181172291296,0.3014457831325302,22,249,0.04901602859038279,249
uriaslu01,2022,25,472,0.3290254237288136,0.35046181172291296,24,566,-0.02143638799409936,472
uriasra01,2022,28,442,0.31712018140589565,0.34594594594594597,27,296,-0.028825764540050314,296
uriasra01,2023,29,396,0.31396464646464645,0.31712018140589565,28,442,-0.003155534941249205,396
uriasra01,2024,30,301,0.3291362126245847,0.31396464646464645,29,396,0.015171566159938255,301
uribeju01,2002,23,611,0.2786393442622951,0.3664893617021277,22,283,-0.08785001743983262,283
uribeju01,2003,24,337,0.31632047477744807,0.2786393442622951,23,611,0.03768113051515298,337
uribeju01,2004,25,542,0.35972273567467655,0.31632047477744807,24,337,0.043402260897228484,337
uribeju01,2005,26,529,0.3106238185255199,0.35972273567467655,25,542,-0.04909891714915665,529
uribeju01,2006,27,486,0.30030927835051546,0.3106238185255199,26,529,-0.010314540175004439,486
uribeju01,2007,28,556,0.2989891696750902,0.30030927835051546,27,486,-0.0013201086754252578,486
uribeju01,2008,29,348,0.30074712643678164,0.2989891696750902,28,556,0.0017579567616914371,348
uribeju01,2009,30,429,0.35709601873536306,0.30074712643678164,29,348,0.05634889229858142,348
uribeju01,2010,31,575,0.33103690685413006,0.35709601873536306,30,429,-0.026059111881233,429
uribeju01,2011,32,295,0.25392491467576794,0.33103690685413006,31,575,-0.07711199217836212,295
uribeju01,2012,33,178,0.2462921348314607,0.25392491467576794,32,295,-0.0076327798443072414,178
uribeju01,2013,34,423,0.3395238095238095,0.2462921348314607,33,178,0.0932316746923488,178
uribeju01,2014,35,404,0.34203980099502496,0.3395238095238095,34,423,0.0025159914712154507,404
uribeju01,2015,36,167,0.36418181818181816,0.34203980099502496,35,404,0.022142017186793206,167
uribeju01,2016,37,259,0.2636046511627907,0.36418181818181816,36,167,-0.10057716701902747,167
urshegi01,2017,26,164,0.2471951219512195,0.272787456445993,24,287,-0.025592334494773494,164
urshegi01,2019,28,476,0.38503157894736845,0.2471951219512195,26,164,0.13783645699614894,164
urshegi01,2020,29,174,0.37143678160919535,0.38503157894736845,28,476,-0.013594797338173092,174
urshegi01,2021,30,442,0.3154751131221719,0.37143678160919535,29,174,-0.05596166848702344,174
urshegi01,2022,31,551,0.337304189435337,0.3154751131221719,30,442,0.021829076313165108,442
urshegi01,2023,32,228,0.31039473684210533,0.337304189435337,31,551,-0.026909452593231686,228
urshegi01,2024,33,325,0.2758641975308642,0.31039473684210533,32,228,-0.034530539311241115,228
utleych01,2004,26,286,0.33807017543859647,0.3114473684210526,25,152,0.02662280701754388,152
utleych01,2005,27,628,0.3977367576243981,0.33807017543859647,26,286,0.05966658218580162,286
utleych01,2006,28,739,0.39439024390243904,0.3977367576243981,27,628,-0.0033465137219590435,628
utleych01,2007,29,612,0.42168576104746314,0.39439024390243904,28,739,0.027295517145024095,612
utleych01,2008,30,706,0.4039884393063583,0.42168576104746314,29,612,-0.017697321741104832,612
utleych01,2009,31,687,0.398187134502924,0.4039884393063583,30,706,-0.005801304803434326,687
utleych01,2010,32,511,0.3720078740157481,0.398187134502924,31,687,-0.026179260487175893,511
utleych01,2011,33,453,0.3437193763919822,0.3720078740157481,32,511,-0.028288497623765896,453
utleych01,2012,34,362,0.35861971830985917,0.3437193763919822,33,453,0.01490034191787698,362
utleych01,2013,35,531,0.36140417457305507,0.35861971830985917,34,362,0.0027844562631959002,362
utleych01,2014,36,664,0.33559815950920246,0.36140417457305507,35,531,-0.025806015063852605,531
utleych01,2015,37,282,0.27863309352517984,0.33559815950920246,36,664,-0.05696506598402262,282
utleych01,2016,38,564,0.31854351687388993,0.27863309352517984,37,282,0.03991042334871009,282
utleych01,2017,39,352,0.3230965909090909,0.31854351687388993,38,564,0.0045530740352009436,352
utleych01,2018,40,187,0.28227027027027024,0.3230965909090909,39,352,-0.040826320638820635,187
valaipa01,2021,29,280,0.24232142857142855,0.35036842105263155,25,190,-0.108046992481203,190
valbulu01,2010,25,308,0.2463517915309446,0.31214646464646467,24,396,-0.06579467311552006,308
valbulu01,2012,27,303,0.2943708609271523,0.2463517915309446,25,308,0.0480190693962077,303
valbulu01,2013,28,390,0.3224870466321244,0.2943708609271523,27,303,0.028116185704972096,303
valbulu01,2014,29,546,0.3450553505535055,0.3224870466321244,28,390,0.022568303921381094,390
valbulu01,2015,30,493,0.3297560975609756,0.3450553505535055,29,546,-0.015299252992529877,493
valbulu01,2016,31,339,0.36094955489614244,0.3297560975609756,30,493,0.03119345733516682,339
valbulu01,2017,32,401,0.31892499999999996,0.36094955489614244,31,339,-0.042024554896142485,339
valbulu01,2018,33,288,0.26424561403508773,0.31892499999999996,32,401,-0.05467938596491223,288
valdewi01,2011,33,293,0.2841034482758621,0.3025214899713467,32,356,-0.01841804169548461,293
valdewi01,2012,34,203,0.21004926108374383,0.2841034482758621,33,293,-0.07405418719211826,203
valenda01,2011,27,608,0.2996039603960396,0.34972049689441,26,322,-0.05011653649837039,322
valenda01,2013,29,170,0.3815294117647059,0.2996039603960396,27,608,0.0819254513686663,170
valenda01,2014,30,165,0.2776363636363636,0.3815294117647059,29,170,-0.10389304812834227,165
valenda01,2015,31,205,0.3893069306930693,0.2776363636363636,30,165,0.1116705670567057,165
valenda01,2015,31,172,0.3624418604651163,0.3893069306930693,31,205,-0.026865070227953036,172
valenda01,2016,32,517,0.3493410852713178,0.3624418604651163,31,172,-0.013100775193798486,172
valenda01,2017,33,500,0.31789999999999996,0.3493410852713178,32,517,-0.03144108527131784,500
valenda01,2018,34,282,0.3195357142857143,0.31789999999999996,33,500,0.0016357142857143514,282
valenja01,2005,30,254,0.38645418326693226,0.30168949771689496,29,222,0.0847646855500373,222
valenja01,2006,31,201,0.33414141414141413,0.38645418326693226,30,254,-0.05231276912551813,201
valenja01,2007,32,265,0.3188593155893536,0.33414141414141413,31,201,-0.01528209855206053,201
valenjo03,2001,32,494,0.36774390243902433,0.3631388012618297,31,635,0.004605101177194648,494
valenjo03,2002,33,524,0.34325670498084293,0.36774390243902433,32,494,-0.024487197458181398,494
valenjo03,2003,34,562,0.3414874551971327,0.34325670498084293,33,524,-0.0017692497837102361,524
valenjo03,2004,35,498,0.3324898785425101,0.3414874551971327,34,562,-0.008997576654622585,498
valenjo03,2005,36,184,0.2852747252747253,0.3324898785425101,35,498,-0.047215153267784804,184
valenjo03,2006,37,427,0.35824644549763035,0.2852747252747253,36,184,0.07297172022290505,184
valenjo03,2007,38,182,0.30612359550561796,0.35824644549763035,37,427,-0.05212284999201239,182
vandejo02,2001,35,360,0.37002824858757066,0.4244078947368421,34,461,-0.05437964614927143,360
vandejo02,2001,35,165,0.3440123456790123,0.37002824858757066,35,360,-0.026015902908558375,165
vandejo02,2002,36,245,0.33491735537190087,0.3440123456790123,35,165,-0.009094990307111417,165
vandejo02,2003,37,374,0.3622371967654987,0.33491735537190087,36,245,0.027319841393597832,245
vanmejo01,2021,26,310,0.291258064516129,0.3263846153846154,24,260,-0.03512655086848637,260
vanmejo01,2022,27,192,0.2530208333333333,0.291258064516129,26,310,-0.038237231182795706,192
vanslsc01,2014,28,246,0.3953252032520325,0.3527631578947369,27,152,0.04256204535729563,152
vanslsc01,2015,29,252,0.314,0.3953252032520325,28,246,-0.08132520325203252,246
vargail01,2022,31,195,0.310051282051282,0.3112796208530806,28,211,-0.0012283388017985675,195
vargail01,2023,32,283,0.29614840989399294,0.310051282051282,31,195,-0.013902872157289081,195
vargail01,2024,33,298,0.2733892617449664,0.29614840989399294,32,283,-0.02275914814902652,283
vargake01,2015,25,184,0.27804347826086956,0.33780172413793097,24,234,-0.05975824587706141,184
vargake01,2016,26,177,0.36357954545454546,0.27804347826086956,25,184,0.0855360671936759,177
vargake01,2017,27,264,0.3337642585551331,0.36357954545454546,26,177,-0.029815286899412374,177
vargami01,2024,25,157,0.19050955414012738,0.30129568106312293,24,302,-0.11078612692299555,157
varitja01,2001,29,197,0.38134020618556697,0.32838834951456314,28,518,0.05295185667100383,197
varitja01,2002,30,518,0.32384466019417474,0.38134020618556697,29,197,-0.05749554599139223,197
varitja01,2003,31,516,0.37885826771653547,0.32384466019417474,30,518,0.05501360752236073,516
varitja01,2004,32,536,0.3905502846299811,0.37885826771653547,31,516,0.011692016913445624,516
varitja01,2005,33,538,0.3760186915887851,0.3905502846299811,32,536,-0.014531593041196,536
varitja01,2006,34,415,0.3279656862745098,0.3760186915887851,33,538,-0.04805300531427531,415
varitja01,2007,35,518,0.3575638506876228,0.3279656862745098,34,415,0.029598164413113026,415
varitja01,2008,36,483,0.3047916666666667,0.3575638506876228,35,518,-0.052772184020956125,483
varitja01,2009,37,425,0.317708830548926,0.3047916666666667,36,483,0.01291716388225933,425
varitja01,2011,39,247,0.31910931174089063,0.317708830548926,37,425,0.0014004811919646198,247
varshda01,2022,26,589,0.32534804753820035,0.335144694533762,25,314,-0.009796646995561653,314
varshda01,2023,27,579,0.2975820379965458,0.32534804753820035,26,589,-0.027766009541654535,579
varshda01,2024,28,512,0.3093737769080235,0.2975820379965458,27,579,0.011791738911477667,512
vaughan01,2022,24,555,0.32906306306306304,0.31202558635394456,23,469,0.017037476709118482,469
vaughan01,2023,25,615,0.32678048780487806,0.32906306306306304,24,555,-0.0022825752581849823,555
vaughan01,2024,26,619,0.30736672051696284,0.32678048780487806,25,615,-0.019413767287915218,615
vaughgr01,2001,36,562,0.3428108108108108,0.379409594095941,35,545,-0.03659878328513022,545
vaughgr01,2002,37,297,0.2766216216216216,0.3428108108108108,36,562,-0.06618918918918915,297
vaughmo01,2002,35,558,0.35932971014492754,0.3831098430813124,33,712,-0.023780132936384868,558
